,Unnamed: 0,Tweet text,time,impressions,engagements,engagement rate,retweets,replies,likes,user profile clicks,url clicks,tweet words,links,replies_sentance,Negative words,Positive words,Sentiment Score,hour,minute,day
945,3,"Tonight: We're excited to join @eb4everyone at their Regionalism/Mobility Working Group meeting -- 6:30 PM. It's a great opportunity to talk about how to ensure our regional transit prioritizes sustainability, equity, and seamlessness.

See you there! 

https://t.co/DVTAXGQtsc ",2019-08-28 22:37:00,883.0,13.0,0.014722536806342,1.0,[['@eb4everyone']],3.0,1.0,5.0,"['tonight:', ""we're"", 'excited', 'to', 'join', '@eb4everyone', 'at', 'their', 'regionalism/mobility', 'working', 'group', 'meeting', 'pm.', ""it's"", 'a', 'great', 'opportunity', 'to', 'talk', 'about', 'how', 'to', 'ensure', 'our', 'regional', 'transit', 'prioritizes', 'sustainability,', 'equity,', 'and', 'seamlessness.', 'see', 'you', 'there!', 'https://t.co/dvtaxgqtsc']",https://t.co/DVTAXGQtsc,"['Tonight:', ""We're"", 'excited', 'to', 'join', '@eb4everyone', 'at', 'their', 'Regionalism/Mobility', 'Working', 'Group', 'meeting', '--', '6:30', 'PM.', ""It's"", 'a', 'great', 'opportunity', 'to', 'talk', 'about', 'how', 'to', 'ensure', 'our', 'regional', 'transit', 'prioritizes', 'sustainability,', 'equity,', 'and', 'seamlessness.\n\nSee', 'you', 'there!', '\n\nhttps://t.co/DVTAXGQtsc', '']","['in', 'inability', 'quit', 'stain', 'the']","['ensure', 'equity', 'excite', 'excited', 'great', 'how', 'in', 'mobility', 'on', 'opportunity', 'prior', 'qui', 'seamless', 'sure', 'sustain', 'sustainability', 'the', 'unity', 'up', 'very', 'work', 'yo', 'you']",0.06474820143884892,22,37,3
946,4,"+1 to these ideas proposed by @SPUR_Urbanist to improve delivery of BRT in the Bay Area - we'd add, the Bay Area needs stronger regional transpo leadership to plan out a coherent, interconnected rapid bus network &amp; create a regional Center of Excellence for BRT project delivery. https://t.co/nEwXnKCaqY ",2019-08-28 17:29:00,2531.0,11.0,0.0043461082576056,2.0,[['@SPUR_Urbanist']],2.0,5.0,0.0,"['to', 'these', 'ideas', 'proposed', 'by', '@spur_urbanist', 'to', 'improve', 'delivery', 'of', 'brt', 'in', 'the', 'bay', 'area', ""we'd"", 'add,', 'the', 'bay', 'area', 'needs', 'stronger', 'regional', 'transpo', 'leadership', 'to', 'plan', 'out', 'a', 'coherent,', 'interconnected', 'rapid', 'bus', 'network', '&amp;', 'create', 'a', 'regional', 'center', 'of', 'excellence', 'for', 'brt', 'project', 'delivery.', 'https://t.co/newxnkcaqy']",https://t.co/nEwXnKCaqY,"['+1', 'to', 'these', 'ideas', 'proposed', 'by', '@SPUR_Urbanist', 'to', 'improve', 'delivery', 'of', 'BRT', 'in', 'the', 'Bay', 'Area', '-', ""we'd"", 'add,', 'the', 'Bay', 'Area', 'needs', 'stronger', 'regional', 'transpo', 'leadership', 'to', 'plan', 'out', 'a', 'coherent,', 'interconnected', 'rapid', 'bus', 'network', '&amp;', 'create', 'a', 'regional', 'Center', 'of', 'Excellence', 'for', 'BRT', 'project', 'delivery.', 'https://t.co/nEwXnKCaqY', '']","['in', 'the']","['add', 'as', 'center', 'connect', 'connected', 'create', 'excel', 'excellence', 'for', 'hip', 'idea', 'improve', 'in', 'lead', 'leader', 'leadership', 'live', 'need', 'new', 'of', 'on', 'pro', 'propose', 'rapid', 'strong', 'stronger', 'the', 'very', 'work']",0.08766233766233766,17,29,3
947,5,"Who do you know who is hard at work to make a better, more seamless transit system for the Bay Area? Nominate now for our Seamless Bay Area Award - a part of @SFTRU Rider-First Awards held during #TransitWeek  https://t.co/CVVOT2tGX3 https://t.co/7dOZLxHGF3 ",2019-08-28 17:10:00,661.0,4.0,0.0060514372163388,0.0,[['@SFTRU']],0.0,2.0,1.0,"['who', 'do', 'you', 'know', 'who', 'is', 'hard', 'at', 'work', 'to', 'make', 'a', 'better,', 'more', 'seamless', 'transit', 'system', 'for', 'the', 'bay', 'area?', 'nominate', 'now', 'for', 'our', 'seamless', 'bay', 'area', 'award', 'a', 'part', 'of', '@sftru', 'rider-first', 'awards', 'held', 'during', '#transitweek', 'https://t.co/cvvot2tgx3', 'https://t.co/7dozlxhgf3']","https://t.co/CVVOT2tGX3, https://t.co/7dOZLxHGF3","['Who', 'do', 'you', 'know', 'who', 'is', 'hard', 'at', 'work', 'to', 'make', 'a', 'better,', 'more', 'seamless', 'transit', 'system', 'for', 'the', 'Bay', 'Area?', 'Nominate', 'now', 'for', 'our', 'Seamless', 'Bay', 'Area', 'Award', '-', 'a', 'part', 'of', '@SFTRU', 'Rider-First', 'Awards', 'held', 'during', '#TransitWeek', '', 'https://t.co/CVVOT2tGX3', 'https://t.co/7dOZLxHGF3', '']","['hard', 'in', 'no', 'the']","['art', 'award', 'bet', 'better', 'first', 'for', 'in', 'make', 'more', 'nom', 'nominate', 'now', 'of', 'seamless', 'the', 'work', 'yo', 'you']",0.05426356589147287,17,10,3
948,6,Come hang w/ us tonight at @eb4everyone Regionalism/Mobility Working Group meeting - 6:30pm. @icgee will be sharing some fun updates on Seamless Bay Area &amp; ideas on how to get more involved this fall! https://t.co/rv9xyI1N4i https://t.co/qXDJ3ulvA4 ,2019-08-28 15:01:00,579.0,4.0,0.006908462867012,0.0,"[['@eb4everyone'], ['@icgee']]",0.0,1.0,2.0,"['come', 'hang', 'w/', 'us', 'tonight', 'at', '@eb4everyone', 'regionalism/mobility', 'working', 'group', 'meeting', '6:30pm.', '@icgee', 'will', 'be', 'sharing', 'some', 'fun', 'updates', 'on', 'seamless', 'bay', 'area', '&amp;', 'ideas', 'on', 'how', 'to', 'get', 'more', 'involved', 'this', 'fall!', 'https://t.co/rv9xyi1n4i', 'https://t.co/qxdj3ulva4']","https://t.co/rv9xyI1N4i, https://t.co/qXDJ3ulvA4","['Come', 'hang', 'w/', 'us', 'tonight', 'at', '@eb4everyone', 'Regionalism/Mobility', 'Working', 'Group', 'meeting', '-', '6:30pm.', '@icgee', 'will', 'be', 'sharing', 'some', 'fun', 'updates', 'on', 'Seamless', 'Bay', 'Area', '&amp;', 'ideas', 'on', 'how', 'to', 'get', 'more', 'involved', 'this', 'fall!', 'https://t.co/rv9xyI1N4i', 'https://t.co/qXDJ3ulvA4', '']","['fall', 'hang', 'ill', 'in']","['all', 'as', 'da', 'fun', 'hang', 'how', 'idea', 'in', 'mobility', 'more', 'on', 'seamless', 'up', 'very', 'will', 'work', 'yo']",0.05138339920948617,15,1,3
949,7,"@MTCBATA We believe we must use the opportunity of major new funding for transportation to kick-off critical reforms to transportation governance. If you agree, please support our advocacy as these conversations about a regional measure continue: https://t.co/TmuQM5QV17 ",2019-08-26 22:59:00,671.0,2.0,0.0029806259314456,0.0,[['@MTCBATA']],1.0,0.0,0.0,"['@mtcbata', 'we', 'believe', 'we', 'must', 'use', 'the', 'opportunity', 'of', 'major', 'new', 'funding', 'for', 'transportation', 'to', 'kick-off', 'critical', 'reforms', 'to', 'transportation', 'governance.', 'if', 'you', 'agree,', 'please', 'support', 'our', 'advocacy', 'as', 'these', 'conversations', 'about', 'a', 'regional', 'measure', 'continue:', 'https://t.co/tmuqm5qv17']",https://t.co/TmuQM5QV17,"['@MTCBATA', 'We', 'believe', 'we', 'must', 'use', 'the', 'opportunity', 'of', 'major', 'new', 'funding', 'for', 'transportation', 'to', 'kick-off', 'critical', 'reforms', 'to', 'transportation', 'governance.', 'If', 'you', 'agree,', 'please', 'support', 'our', 'advocacy', 'as', 'these', 'conversations', 'about', 'a', 'regional', 'measure', 'continue:', 'https://t.co/TmuQM5QV17', '']","['nan', 'belie', 'critic', 'critical', 'ding', 'in', 'lie', 'plea', 'pleas', 'the']","['nan', 'agree', 'as', 'believe', 'conversation', 'ease', 'for', 'fun', 'go', 'in', 'kick', 'major', 'must', 'new', 'of', 'on', 'opportunity', 'over', 'plea', 'please', 'reform', 'reforms', 'sport', 'sup', 'support', 'sure', 'the', 'unity', 'up', 'use', 'yo', 'you', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",0.16974169741697417,22,59,1
950,8,"@MTCBATA The day-long session concluded on an optimistic note with transportation equity advocates and public sector leaders stressing 3 critical ingredients for success (1) a broad, grassroots coalition for change (2) an ambitious vision with accountability and (3) political champions ",2019-08-26 22:50:00,751.0,5.0,0.0066577896138482,0.0,[['@MTCBATA']],1.0,0.0,0.0,"['@mtcbata', 'the', 'day-long', 'session', 'concluded', 'on', 'an', 'optimistic', 'note', 'with', 'transportation', 'equity', 'advocates', 'and', 'public', 'sector', 'leaders', 'stressing', 'critical', 'ingredients', 'for', 'success', 'a', 'broad,', 'grassroots', 'coalition', 'for', 'change', 'an', 'ambitious', 'vision', 'with', 'accountability', 'and', 'political', 'champions']",,"['@MTCBATA', 'The', 'day-long', 'session', 'concluded', 'on', 'an', 'optimistic', 'note', 'with', 'transportation', 'equity', 'advocates', 'and', 'public', 'sector', 'leaders', 'stressing', '3', 'critical', 'ingredients', 'for', 'success', '(1)', 'a', 'broad,', 'grassroots', 'coalition', 'for', 'change', '(2)', 'an', 'ambitious', 'vision', 'with', 'accountability', 'and', '(3)', 'political', 'champions', '']","['critic', 'critical', 'die', 'hang', 'in', 'mist', 'no', 'not', 'quit', 'sin', 'stress', 'the']","['as', 'champ', 'champion', 'change', 'da', 'equity', 'for', 'hang', 'in', 'lead', 'leader', 'note', 'on', 'optimistic', 'qui', 'sport', 'success', 'the', 'vision', 'wit', 'with']",0.031358885017421595,22,50,1
951,9,"@MTCBATA McMillan - as we talk about #governance of public transit, we need to think not only about public sector agencies, but also about how the private sector providers fit into the system. ",2019-08-26 21:43:00,734.0,3.0,0.0040871934604904,0.0,[['@MTCBATA']],1.0,1.0,0.0,"['@mtcbata', 'mcmillan', 'as', 'we', 'talk', 'about', '#governance', 'of', 'public', 'transit,', 'we', 'need', 'to', 'think', 'not', 'only', 'about', 'public', 'sector', 'agencies,', 'but', 'also', 'about', 'how', 'the', 'private', 'sector', 'providers', 'fit', 'into', 'the', 'system.']",,"['@MTCBATA', 'McMillan', '-', 'as', 'we', 'talk', 'about', '#governance', 'of', 'public', 'transit,', 'we', 'need', 'to', 'think', 'not', 'only', 'about', 'public', 'sector', 'agencies,', 'but', 'also', 'about', 'how', 'the', 'private', 'sector', 'providers', 'fit', 'into', 'the', 'system.', '']","['nan', 'ill', 'in', 'no', 'not', 'the']","['nan', 'as', 'fit', 'go', 'how', 'in', 'need', 'of', 'on', 'over', 'private', 'pro', 'provider', 'the', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",0.16580310880829016,21,43,1
952,10,@MTCBATA Selby and Mehrens respond and agree governance and democracy are a huge part of addressing this problem. ,2019-08-26 21:36:00,668.0,4.0,0.0059880239520958,0.0,[['@MTCBATA']],1.0,1.0,0.0,"['@mtcbata', 'selby', 'and', 'mehrens', 'respond', 'and', 'agree', 'governance', 'and', 'democracy', 'are', 'a', 'huge', 'part', 'of', 'addressing', 'this', 'problem.']",,"['@MTCBATA', 'Selby', 'and', 'Mehrens', 'respond', 'and', 'agree', 'governance', 'and', 'democracy', 'are', 'a', 'huge', 'part', 'of', 'addressing', 'this', 'problem.', '']","['nan', 'in', 'problem', 'racy', 'sin']","['nan', 'add', 'agree', 'art', 'dressing', 'go', 'hug', 'huge', 'in', 'of', 'on', 'over', 'pro', 'racy', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan', 'nan']",0.2894736842105263,21,36,1
953,11,@MTCBATA Question from audience:  Do we need a law change at the state or national level to allow us to do a better job of considering the common good? ,2019-08-26 21:32:00,592.0,2.0,0.0033783783783783,0.0,[['@MTCBATA']],0.0,1.0,0.0,"['@mtcbata', 'question', 'from', 'audience:', 'do', 'we', 'need', 'a', 'law', 'change', 'at', 'the', 'state', 'or', 'national', 'level', 'to', 'allow', 'us', 'to', 'do', 'a', 'better', 'job', 'of', 'considering', 'the', 'common', 'good?']",,"['@MTCBATA', 'Question', 'from', 'audience:', '', 'Do', 'we', 'need', 'a', 'law', 'change', 'at', 'the', 'state', 'or', 'national', 'level', 'to', 'allow', 'us', 'to', 'do', 'a', 'better', 'job', 'of', 'considering', 'the', 'common', 'good?', '']","['cons', 'die', 'hang', 'in', 'the']","['all', 'bet', 'better', 'change', 'consider', 'go', 'good', 'hang', 'in', 'need', 'of', 'on', 'quest', 'question', 'state', 'the']",0.07236842105263158,21,32,1
954,12,Therese McMillan of @MTCBATA says the Bay Area has largely failed at communicating to the public what a regionally connected public transit system actually looks like - and that is a huge challenge. We need to have a common vision for a regional measure to pass. ,2019-08-26 20:50:00,1837.0,34.0,0.0185084376701143,7.0,[['@MTCBATA']],10.0,3.0,0.0,"['therese', 'mcmillan', 'of', '@mtcbata', 'says', 'the', 'bay', 'area', 'has', 'largely', 'failed', 'at', 'communicating', 'to', 'the', 'public', 'what', 'a', 'regionally', 'connected', 'public', 'transit', 'system', 'actually', 'looks', 'like', 'and', 'that', 'is', 'a', 'huge', 'challenge.', 'we', 'need', 'to', 'have', 'a', 'common', 'vision', 'for', 'a', 'regional', 'measure', 'to', 'pass.']",,"['Therese', 'McMillan', 'of', '@MTCBATA', 'says', 'the', 'Bay', 'Area', 'has', 'largely', 'failed', 'at', 'communicating', 'to', 'the', 'public', 'what', 'a', 'regionally', 'connected', 'public', 'transit', 'system', 'actually', 'looks', 'like', '-', 'and', 'that', 'is', 'a', 'huge', 'challenge.', 'We', 'need', 'to', 'have', 'a', 'common', 'vision', 'for', 'a', 'regional', 'measure', 'to', 'pass.', '']","['ail', 'fail', 'failed', 'ill', 'in', 'the']","['all', 'as', 'connect', 'connected', 'for', 'hall', 'have', 'hug', 'huge', 'in', 'large', 'like', 'need', 'of', 'ok', 'on', 'say', 'sure', 'the', 'vision']",0.053231939163498096,20,50,1
955,13,"Gloria Ohland of @MoveLATransit critical question for Bay Area:  Who's going to be your Champion?  LA had the Mayor of LA, and an Excellent Transit Agency (@metrolosangeles); the Bay Area's fragmentation presents a challenge to having a clear champion. ",2019-08-26 20:50:00,776.0,11.0,0.0141752577319587,0.0,"[['@MoveLATransit'], ['@metrolosangeles);']]",2.0,1.0,0.0,"['gloria', 'ohland', 'of', '@movelatransit', 'critical', 'question', 'for', 'bay', 'area:', ""who's"", 'going', 'to', 'be', 'your', 'champion?', 'la', 'had', 'the', 'mayor', 'of', 'la,', 'and', 'an', 'excellent', 'transit', 'agency', '(@metrolosangeles);', 'the', 'bay', ""area's"", 'fragmentation', 'presents', 'a', 'challenge', 'to', 'having', 'a', 'clear', 'champion.']",,"['Gloria', 'Ohland', 'of', '@MoveLATransit', 'critical', 'question', 'for', 'Bay', 'Area:', '', ""Who's"", 'going', 'to', 'be', 'your', 'Champion?', '', 'LA', 'had', 'the', 'Mayor', 'of', 'LA,', 'and', 'an', 'Excellent', 'Transit', 'Agency', '(@metrolosangeles);', 'the', 'Bay', ""Area's"", 'fragmentation', 'presents', 'a', 'challenge', 'to', 'having', 'a', 'clear', 'champion.', '']","['critic', 'critical', 'in', 'resent', 'the']","['all', 'angel', 'champ', 'champion', 'clear', 'ear', 'excel', 'excellent', 'for', 'go', 'going', 'hall', 'in', 'move', 'of', 'on', 'present', 'quest', 'question', 'the', 'yo', 'you']",0.06719367588932806,20,50,1
956,14,"@TransForm_Alert @Urban_Habitat @siliconvalleycf Seattle Deputy Mayor Shefali Ranganathan shares that critical to Seattle's success was having a bold vision that communicated the promise of connectivity, including the number of jobs and housing accessible within 30, 60 minutes because of new transpo improvements. ",2019-08-26 20:50:00,506.0,5.0,0.0098814229249011,0.0,"[['@TransForm_Alert'], ['@Urban_Habitat'], ['@siliconvalleycf']]",2.0,2.0,0.0,"['@transform_alert', '@urban_habitat', '@siliconvalleycf', 'seattle', 'deputy', 'mayor', 'shefali', 'ranganathan', 'shares', 'that', 'critical', 'to', ""seattle's"", 'success', 'was', 'having', 'a', 'bold', 'vision', 'that', 'communicated', 'the', 'promise', 'of', 'connectivity,', 'including', 'the', 'number', 'of', 'jobs', 'and', 'housing', 'accessible', 'within', 'minutes', 'because', 'of', 'new', 'transpo', 'improvements.']",,"['@TransForm_Alert', '@Urban_Habitat', '@siliconvalleycf', 'Seattle', 'Deputy', 'Mayor', 'Shefali', 'Ranganathan', 'shares', 'that', 'critical', 'to', ""Seattle's"", 'success', 'was', 'having', 'a', 'bold', 'vision', 'that', 'communicated', 'the', 'promise', 'of', 'connectivity,', 'including', 'the', 'number', 'of', 'jobs', 'and', 'housing', 'accessible', 'within', '30,', '60', 'minutes', 'because', 'of', 'new', 'transpo', 'improvements.', '']","['critic', 'critical', 'ding', 'in', 'numb', 'old', 'sin', 'the']","['alert', 'all', 'as', 'bold', 'cause', 'connect', 'for', 'hare', 'icon', 'improve', 'improvement', 'improvements', 'in', 'new', 'number', 'of', 'on', 'pro', 'promise', 'share', 'success', 'the', 'transform', 'use', 'vision', 'wit', 'with', 'yo']",0.06349206349206349,20,50,1
957,15,"We’re at important discussion going on today on how to build a successful transportation measure in 2020 hosted by @TransForm_Alert @Urban_Habitat and @siliconvalleycf, with special guests from Seattle and LA sharing lessons learned from successful ballot measures in 2016. https://t.co/wEo7eyrOq5 ",2019-08-26 20:40:00,3172.0,83.0,0.0261664564943253,6.0,"[['@TransForm_Alert'], ['@Urban_Habitat'], ['@siliconvalleycf,']]",23.0,17.0,1.0,"['we’re', 'at', 'important', 'discussion', 'going', 'on', 'today', 'on', 'how', 'to', 'build', 'a', 'successful', 'transportation', 'measure', 'in', 'hosted', 'by', '@transform_alert', '@urban_habitat', 'and', '@siliconvalleycf,', 'with', 'special', 'guests', 'from', 'seattle', 'and', 'la', 'sharing', 'lessons', 'learned', 'from', 'successful', 'ballot', 'measures', 'in', 'https://t.co/weo7eyroq5']",https://t.co/wEo7eyrOq5,"['We’re', 'at', 'important', 'discussion', 'going', 'on', 'today', 'on', 'how', 'to', 'build', 'a', 'successful', 'transportation', 'measure', 'in', '2020', 'hosted', 'by', '@TransForm_Alert', '@Urban_Habitat', 'and', '@siliconvalleycf,', 'with', 'special', 'guests', 'from', 'Seattle', 'and', 'LA', 'sharing', 'lessons', 'learned', 'from', 'successful', 'ballot', 'measures', 'in', '2016.', 'https://t.co/wEo7eyrOq5', '']","['cuss', 'in']","['alert', 'all', 'as', 'build', 'da', 'ear', 'earn', 'for', 'go', 'going', 'guest', 'host', 'how', 'icon', 'important', 'in', 'learn', 'learned', 'on', 'special', 'sport', 'success', 'successful', 'sure', 'today', 'transform', 'wit', 'with']",0.087248322147651,20,40,1
958,16,@suldrew @FitzTheReporter @ladyfleur @IDoTheThinking @ArmandDoma @graue We support common dog policies across all 27 transit operators ,2019-08-26 15:39:00,78.0,8.0,0.1025641025641025,0.0,"[['@suldrew'], ['@FitzTheReporter'], ['@ladyfleur'], ['@IDoTheThinking'], ['@ArmandDoma'], ['@graue']]",4.0,2.0,0.0,"['@suldrew', '@fitzthereporter', '@ladyfleur', '@idothethinking', '@armanddoma', '@graue', 'we', 'support', 'common', 'dog', 'policies', 'across', 'all', 'transit', 'operators']",,"['@suldrew', '@FitzTheReporter', '@ladyfleur', '@IDoTheThinking', '@ArmandDoma', '@graue', 'We', 'support', 'common', 'dog', 'policies', 'across', 'all', '27', 'transit', 'operators', '']","['in', 'the']","['all', 'fit', 'in', 'lady', 'on', 'sup', 'support', 'the', 'thinking', 'up']",0.059259259259259255,15,39,1
